anno,mese,giorno,Pioggia mm,Temp. min gradi C,Temp. med gradi C,Temp. max gradi C,Umidita' min %,Umidita' med %,Umidita' max %,Vento med km/h,Vento max km/h,Dir. V. max gradi N,Radiaz. KJ/m2,Press. med hPa
2022,8,21,0.5,22.8,25.2,27.0,40.0,53.0,70.0,9.0,30.0,47.0,22114.0,1009.5
2022,8,22,0.0,21.7,24.5,26.6,42.0,55.0,71.0,7.0,33.0,81.0,18601.0,1008.2
2022,8,23,0.5,21.6,24.3,27.1,41.0,55.0,70.0,21.0,54.0,69.0,14767.0,1011.6
2022,8,24,0.0,21.6,26.2,30.2,37.0,52.0,65.0,18.0,47.0,109.0,22744.0,1014.1
2022,8,25,0.0,24.8,27.4,31.4,37.0,55.0,66.0,15.0,42.0,51.0,22792.0,1012.0
2022,8,26,0.0,24.9,26.7,30.6,43.0,62.0,73.0,12.0,44.0,69.0,22648.0,1008.8
2022,8,27,0.0,24.2,25.7,27.9,53.0,65.0,76.0,9.0,50.0,321.0,16408.0,1008.6
2022,8,28,0.0,23.5,24.8,25.9,66.0,72.0,76.0,8.0,27.0,51.0,19658.0,1012.4
2022,8,29,0.0,23.5,25.7,28.3,50.0,65.0,74.0,11.0,33.0,75.0,21032.0,1015.0
2022,8,30,0.0,23.5,25.6,28.9,41.0,66.0,80.0,9.0,26.0,263.0,22963.0,1015.3
2022,8,31,2.1,21.8,24.4,26.7,53.0,63.0,81.0,17.0,63.0,72.0,12781.0,1012.4
2022,9,1,2.8,19.3,21.7,22.8,46.0,58.0,80.0,45.0,90.0,75.0,14871.0,1012.1
2022,9,2,0.0,20.0,22.7,25.8,37.0,46.0,58.0,22.0,59.0,62.0,22022.0,1013.7
2022,9,3,0.0,19.3,22.3,24.6,44.0,57.0,66.0,7.0,20.0,82.0,18500.0,1014.8
2022,9,4,0.0,21.2,23.1,24.7,57.0,67.0,80.0,8.0,19.0,103.0,20765.0,1018.4
2022,9,5,0.0,21.5,23.9,26.2,55.0,64.0,73.0,6.0,24.0,107.0,20675.0,1020.2
2022,9,6,0.0,21.1,23.7,26.0,53.0,64.0,76.0,5.0,14.0,273.0,21142.0,1017.2
2022,9,7,0.0,22.4,23.9,25.4,63.0,69.0,75.0,6.0,22.0,300.0,12704.0,1014.8
2022,9,8,93.0,19.1,22.7,26.7,50.0,74.0,91.0,12.0,59.0,306.0,4184.0,1011.0
2022,9,9,25.4,17.8,22.9,26.7,57.0,71.0,86.0,15.0,66.0,228.0,14250.0,1010.8
2022,9,10,0.0,19.9,22.5,25.6,44.0,59.0,74.0,14.0,38.0,79.0,19593.0,1012.2
2022,9,11,0.0,19.8,21.9,24.0,48.0,59.0,70.0,10.0,32.0,91.0,21499.0,1013.8
2022,9,12,0.0,20.3,22.4,25.3,35.0,50.0,61.0,7.0,22.0,139.0,20208.0,1014.6
2022,9,13,0.0,19.3,22.5,24.8,54.0,67.0,76.0,7.0,19.0,302.0,18109.0,1012.9
2022,9,14,0.0,22.0,24.5,26.7,58.0,68.0,74.0,14.0,32.0,153.0,13115.0,1010.1
2022,9,15,23.2,16.7,25.1,27.3,59.0,72.0,95.0,20.0,124.0,257.0,9561.0,1005.4
2022,9,16,14.8,17.0,22.2,25.1,58.0,72.0,93.0,28.0,97.0,77.0,12892.0,1002.7
2022,9,17,11.1,13.6,16.0,19.3,45.0,68.0,93.0,34.0,96.0,58.0,4385.0,1006.1
2022,9,18,0.0,14.0,17.8,20.7,39.0,64.0,76.0,13.0,28.0,130.0,18530.0,1012.8
2022,9,19,0.0,17.5,20.2,23.7,20.0,50.0,70.0,14.0,46.0,327.0,20251.0,1011.9
2022,9,20,0.0,15.4,18.6,21.5,24.0,43.0,59.0,17.0,58.0,67.0,20109.0,1016.8
2022,9,21,0.0,14.6,17.0,19.8,29.0,42.0,56.0,17.0,51.0,88.0,20205.0,1021.2
2022,9,22,0.0,13.4,16.7,20.1,28.0,43.0,60.0,13.0,34.0,86.0,19488.0,1020.8
2022,9,23,0.0,13.5,16.9,19.4,36.0,52.0,62.0,9.0,29.0,129.0,18927.0,1019.3
2022,9,24,12.0,15.5,18.2,21.5,48.0,63.0,88.0,14.0,40.0,208.0,8907.0,1015.9
2022,9,25,34.4,15.7,17.7,19.4,77.0,86.0,93.0,14.0,42.0,206.0,2844.0,1010.4
2022,9,26,0.2,17.1,18.5,20.1,69.0,80.0,91.0,9.0,41.0,0.0,12456.0,1005.6
2022,9,27,8.8,14.9,17.7,20.3,57.0,74.0,94.0,16.0,104.0,255.0,11737.0,999.2
2022,9,28,22.0,14.8,17.8,20.9,57.0,72.0,90.0,15.0,56.0,347.0,8030.0,999.7
2022,9,29,0.0,15.8,19.5,22.8,53.0,72.0,85.0,20.0,60.0,352.0,10828.0,999.2
2022,9,30,33.0,14.2,17.5,20.7,66.0,80.0,91.0,12.0,57.0,2.0,4638.0,1008.9
2022,10,1,0.8,16.4,18.1,19.3,70.0,81.0,90.0,12.0,45.0,279.0,8965.0,1014.4
2022,10,2,0.0,17.1,18.9,21.6,55.0,74.0,83.0,12.0,33.0,218.0,14788.0,1018.0
2022,10,3,0.0,16.0,19.1,23.1,40.0,70.0,84.0,7.0,28.0,105.0,16726.0,1018.4
2022,10,4,0.0,16.9,18.6,20.9,54.0,65.0,82.0,8.0,27.0,107.0,10507.0,1022.3
2022,10,5,0.0,15.8,18.0,20.4,74.0,80.0,86.0,5.0,13.0,325.0,14978.0,1026.2
2022,10,6,0.0,16.8,19.5,22.4,48.0,74.0,85.0,6.0,29.0,104.0,13669.0,1026.9
2022,10,7,0.0,18.2,21.1,24.8,43.0,63.0,77.0,14.0,54.0,77.0,15022.0,1022.3
2022,10,8,0.0,16.8,19.1,21.0,64.0,76.0,83.0,5.0,18.0,88.0,12579.0,1018.8
2022,10,9,0.0,17.2,19.9,22.2,48.0,58.0,77.0,26.0,57.0,61.0,14289.0,1020.1
2022,10,10,0.0,16.6,19.0,22.1,46.0,59.0,72.0,14.0,44.0,85.0,13083.0,1019.7
2022,10,11,0.0,16.7,20.3,24.7,38.0,58.0,75.0,11.0,43.0,64.0,13067.0,1020.1
2022,10,12,0.0,17.2,19.7,22.5,42.0,54.0,67.0,22.0,54.0,70.0,12456.0,1020.9
2022,10,13,0.0,16.7,18.9,22.1,47.0,61.0,70.0,15.0,38.0,86.0,13343.0,1018.9
2022,10,14,0.0,16.4,18.6,21.7,44.0,62.0,74.0,12.0,40.0,94.0,13204.0,1015.8
2022,10,15,0.0,16.4,18.3,20.7,59.0,69.0,79.0,6.0,16.0,304.0,10770.0,1016.3
2022,10,16,0.0,16.2,18.2,20.5,68.0,75.0,80.0,5.0,14.0,310.0,11110.0,1022.9
2022,10,17,0.0,15.7,18.1,21.1,68.0,78.0,85.0,4.0,12.0,99.0,12879.0,1027.7
2022,10,18,0.0,15.7,18.0,20.2,68.0,82.0,90.0,5.0,13.0,102.0,12482.0,1025.1
2022,10,19,0.0,15.7,19.4,22.1,59.0,77.0,91.0,7.0,42.0,101.0,12815.0,1020.7
2022,10,20,0.0,17.1,19.2,22.3,45.0,63.0,75.0,14.0,46.0,110.0,11694.0,1020.9
2022,10,21,0.0,16.8,18.9,20.8,55.0,70.0,75.0,9.0,32.0,144.0,11694.0,1019.4
2022,10,22,2.5,18.4,19.9,22.0,68.0,77.0,86.0,14.0,46.0,156.0,1449.0,1018.0
2022,10,23,0.0,18.7,20.3,21.8,77.0,81.0,88.0,7.0,24.0,155.0,3576.0,1021.2
2022,10,24,0.0,18.7,20.5,22.3,69.0,76.0,83.0,13.0,32.0,133.0,5226.0,1018.9
2022,10,25,8.5,16.3,19.3,21.5,68.0,76.0,84.0,12.0,53.0,60.0,5442.0,1018.8
2022,10,26,0.0,16.6,18.3,21.6,77.0,84.0,88.0,5.0,14.0,71.0,8724.0,1021.9
2022,10,27,0.0,15.7,17.9,21.1,74.0,83.0,88.0,4.0,11.0,298.0,11237.0,1026.2
2022,10,28,0.0,16.0,17.8,21.3,71.0,83.0,90.0,4.0,12.0,319.0,11348.0,1026.5
2022,10,29,0.0,15.2,17.4,19.8,70.0,79.0,87.0,4.0,10.0,303.0,10771.0,1024.4
2022,10,30,0.0,15.1,17.4,21.3,71.0,80.0,88.0,3.0,8.0,316.0,10592.0,1021.6
2022,10,31,0.0,15.2,17.7,20.4,67.0,78.0,88.0,4.0,12.0,310.0,10455.0,1021.2
2022,11,1,0.0,14.8,17.1,18.7,64.0,84.0,90.0,5.0,14.0,288.0,8565.0,1021.8
2022,11,2,1.0,15.5,17.5,19.3,76.0,84.0,91.0,6.0,18.0,320.0,8897.0,1022.6
2022,11,3,0.7,16.0,17.3,18.5,74.0,84.0,89.0,6.0,23.0,137.0,5852.0,1017.7
2022,11,4,10.5,13.6,17.4,19.7,57.0,73.0,95.0,21.0,93.0,222.0,5701.0,1003.9
2022,11,5,0.0,13.5,15.5,18.2,33.0,50.0,64.0,31.0,80.0,69.0,7934.0,1010.4
2022,11,6,0.0,12.0,14.0,16.6,35.0,51.0,62.0,20.0,65.0,66.0,10580.0,1016.9
2022,11,7,0.0,12.0,14.3,18.0,48.0,63.0,75.0,6.0,18.0,114.0,10010.0,1019.9
2022,11,8,0.0,11.3,14.4,16.9,60.0,69.0,77.0,6.0,19.0,131.0,9024.0,1020.6
2022,11,9,1.0,15.1,16.2,17.4,64.0,79.0,90.0,8.0,23.0,307.0,1783.0,1019.3
2022,11,10,7.3,14.3,16.2,17.4,62.0,74.0,89.0,13.0,49.0,74.0,1169.0,1025.0
2022,11,11,0.0,13.3,15.7,18.4,37.0,59.0,74.0,16.0,40.0,101.0,7141.0,1032.2
2022,11,12,0.1,14.4,16.5,19.5,26.0,48.0,71.0,13.0,74.0,78.0,2696.0,1028.5
2022,11,13,1.6,11.9,13.7,15.2,51.0,61.0,74.0,32.0,85.0,70.0,8053.0,1024.4
2022,11,14,2.5,11.8,13.4,15.2,64.0,73.0,81.0,14.0,49.0,76.0,2396.0,1021.3
2022,11,15,1.4,11.4,13.1,15.1,69.0,78.0,93.0,8.0,27.0,238.0,3808.0,1015.8
2022,11,16,7.5,12.5,14.3,15.8,69.0,88.0,94.0,5.0,21.0,112.0,1445.0,1003.2
2022,11,17,0.4,13.2,14.2,15.0,71.0,81.0,87.0,8.0,31.0,219.0,1337.0,1002.0
2022,11,18,25.1,10.8,13.5,15.8,59.0,79.0,92.0,9.0,37.0,116.0,2089.0,999.7
2022,11,19,0.5,9.0,11.4,13.3,60.0,69.0,77.0,26.0,81.0,69.0,3035.0,1005.7
2022,11,20,0.2,8.1,9.8,11.4,59.0,65.0,74.0,19.0,69.0,65.0,3412.0,1010.2
2022,11,21,7.9,7.9,10.8,13.3,54.0,65.0,88.0,7.0,26.0,132.0,7726.0,1007.7
2022,11,22,7.9,8.3,10.3,14.0,65.0,73.0,90.0,52.0,108.0,72.0,986.0,993.0
2022,11,23,0.2,8.5,9.9,13.1,55.0,69.0,90.0,14.0,66.0,76.0,2717.0,1003.3
2022,11,24,0.0,9.3,12.0,14.9,65.0,75.0,83.0,6.0,17.0,298.0,7353.0,1013.3
2022,11,25,0.0,10.4,12.9,15.2,66.0,73.0,80.0,7.0,17.0,70.0,5165.0,1019.2
2022,11,26,0.0,10.3,12.7,14.4,41.0,54.0,72.0,18.0,62.0,97.0,4797.0,1025.1
2022,11,27,0.0,8.4,11.0,13.3,41.0,56.0,69.0,24.0,53.0,72.0,8051.0,1026.1
2022,11,28,0.0,7.4,9.1,11.7,48.0,58.0,67.0,18.0,43.0,81.0,4921.0,1018.7
2022,11,29,0.2,6.9,7.7,8.8,57.0,65.0,72.0,37.0,74.0,66.0,2861.0,1016.4
2022,11,30,0.0,7.0,8.2,9.2,57.0,64.0,71.0,42.0,85.0,51.0,4191.0,1016.8
2022,12,1,0.3,7.1,8.4,9.8,58.0,66.0,74.0,48.0,89.0,66.0,7644.0,1017.0
2022,12,2,0.7,6.7,8.4,10.0,61.0,69.0,77.0,18.0,50.0,61.0,1865.0,1018.9
2022,12,3,0.4,8.1,9.3,12.5,64.0,69.0,76.0,24.0,49.0,102.0,1917.0,1017.6
2022,12,4,10.4,8.3,10.6,12.5,64.0,77.0,89.0,20.0,65.0,71.0,1944.0,1015.2
2022,12,5,15.6,10.7,13.1,14.6,72.0,82.0,90.0,11.0,45.0,297.0,1871.0,1017.2
2022,12,6,0.0,9.2,10.8,13.2,72.0,82.0,90.0,8.0,25.0,319.0,6812.0,1015.0
2022,12,7,0.0,8.6,9.8,12.1,60.0,69.0,77.0,22.0,49.0,86.0,6318.0,1012.1
2022,12,8,4.7,7.6,9.8,11.6,69.0,80.0,87.0,9.0,34.0,103.0,3474.0,1010.2
2022,12,9,39.6,9.2,11.5,14.7,86.0,92.0,96.0,8.0,36.0,136.0,349.0,1002.3
2022,12,10,7.7,8.5,10.0,11.6,67.0,84.0,95.0,27.0,84.0,69.0,788.0,997.1
2022,12,11,1.7,4.3,6.7,9.3,57.0,71.0,87.0,36.0,75.0,63.0,855.0,1000.5
2022,12,12,0.0,1.9,4.1,7.8,33.0,55.0,74.0,21.0,54.0,89.0,7223.0,1009.8
2022,12,13,0.0,1.9,3.6,5.6,40.0,50.0,59.0,21.0,40.0,97.0,1681.0,1010.2
2022,12,14,0.0,5.1,7.0,8.6,53.0,61.0,71.0,7.0,22.0,110.0,2633.0,1005.9
2022,12,15,17.9,7.3,9.5,13.9,66.0,76.0,91.0,7.0,31.0,90.0,713.0,1006.3
2022,12,16,15.2,10.3,11.6,13.9,91.0,94.0,96.0,9.0,29.0,262.0,546.0,1004.5
2022,12,17,4.6,6.4,8.4,11.2,58.0,74.0,96.0,33.0,70.0,64.0,869.0,1017.5
2022,12,18,0.0,3.8,5.6,7.9,53.0,62.0,71.0,30.0,57.0,75.0,6806.0,1031.7
2022,12,19,0.0,3.8,6.3,8.9,52.0,65.0,75.0,10.0,40.0,101.0,4859.0,1033.6
2022,12,20,0.0,5.2,7.6,9.2,75.0,80.0,87.0,5.0,23.0,267.0,861.0,1028.3
2022,12,21,1.2,7.7,8.3,9.1,81.0,86.0,95.0,5.0,23.0,322.0,925.0,1021.3
2022,12,22,1.7,7.6,8.6,9.7,88.0,93.0,96.0,6.0,22.0,311.0,550.0,1017.6
2022,12,23,0.7,8.9,9.7,10.6,87.0,91.0,95.0,5.0,25.0,319.0,741.0,1015.7
2022,12,24,0.5,9.1,10.0,10.9,86.0,92.0,96.0,5.0,15.0,283.0,1556.0,1018.2
2022,12,25,0.0,10.4,11.0,11.5,81.0,86.0,89.0,4.0,12.0,278.0,1261.0,1024.0
2022,12,26,0.3,10.1,10.7,11.4,86.0,93.0,97.0,4.0,14.0,157.0,502.0,1025.3
2022,12,27,0.1,10.4,10.9,12.2,67.0,91.0,96.0,8.0,49.0,70.0,1806.0,1025.7
2022,12,28,0.1,9.7,10.8,12.1,67.0,73.0,85.0,12.0,43.0,85.0,1574.0,1025.5
2022,12,29,3.2,10.2,10.7,11.2,79.0,86.0,95.0,4.0,12.0,103.0,1091.0,1022.2
2022,12,30,9.0,10.6,12.2,13.5,89.0,93.0,96.0,4.0,13.0,134.0,662.0,1021.8
2022,12,31,0.0,11.1,11.8,12.4,92.0,94.0,95.0,5.0,15.0,291.0,972.0,1029.6
2023,1,1,0.0,11.2,11.9,12.8,89.0,93.0,95.0,5.0,15.0,276.0,1190.0,1031.0
2023,1,2,0.4,10.1,10.7,11.9,91.0,96.0,99.0,5.0,16.0,307.0,347.0,1029.9
2023,1,3,0.1,11.1,11.6,12.0,97.0,98.0,99.0,4.0,12.0,328.0,722.0,1029.4
2023,1,4,0.0,11.0,11.6,12.8,85.0,92.0,97.0,6.0,18.0,216.0,2623.0,1029.0
2023,1,5,0.0,10.1,10.8,11.2,85.0,89.0,93.0,5.0,19.0,229.0,1041.0,1023.6
2023,1,6,0.2,10.7,11.7,12.7,70.0,79.0,93.0,5.0,19.0,103.0,2196.0,1025.2
2023,1,7,0.0,10.0,10.6,11.6,79.0,82.0,87.0,5.0,15.0,225.0,1412.0,1023.8
2023,1,8,9.0,9.7,10.7,12.8,83.0,86.0,94.0,5.0,28.0,133.0,1128.0,1016.6
2023,1,9,14.0,9.0,11.6,13.7,68.0,84.0,95.0,9.0,45.0,105.0,2010.0,1003.5
2023,1,10,0.0,8.0,10.1,12.3,39.0,74.0,86.0,5.0,25.0,118.0,7110.0,1014.6
2023,1,11,0.0,6.9,9.4,12.7,29.0,52.0,66.0,5.0,15.0,324.0,5874.0,1020.4
2023,1,12,0.0,8.2,10.4,13.2,48.0,67.0,81.0,6.0,32.0,108.0,6350.0,1021.5
2023,1,13,0.0,8.1,10.3,11.9,56.0,72.0,79.0,4.0,24.0,93.0,3121.0,1019.0
2023,1,14,0.3,8.0,10.6,13.8,59.0,70.0,79.0,8.0,46.0,89.0,7139.0,1021.8
2023,1,15,7.4,9.5,10.9,12.9,61.0,78.0,92.0,9.0,37.0,140.0,1688.0,1013.4
2023,1,16,30.4,6.1,8.6,12.3,73.0,81.0,92.0,20.0,55.0,70.0,2714.0,998.2
2023,1,17,9.3,6.3,8.3,10.1,75.0,84.0,91.0,13.0,53.0,79.0,1146.0,989.4
2023,1,18,3.5,7.3,8.2,9.4,74.0,82.0,90.0,12.0,28.0,266.0,1875.0,994.0
2023,1,19,0.7,5.7,6.8,7.9,58.0,71.0,80.0,31.0,69.0,68.0,2433.0,1002.4
2023,1,20,0.0,4.3,5.4,6.7,47.0,60.0,70.0,44.0,87.0,73.0,8678.0,1007.8
2023,1,21,0.0,4.1,5.4,6.9,42.0,56.0,68.0,37.0,113.0,49.0,3252.0,1009.3
2023,1,22,0.0,4.7,5.8,7.3,55.0,63.0,71.0,60.0,107.0,68.0,4893.0,1016.4
2023,1,23,0.6,5.9,7.6,8.5,60.0,68.0,77.0,51.0,126.0,63.0,2052.0,1019.0
2023,1,24,0.5,7.6,8.6,10.5,57.0,66.0,71.0,30.0,71.0,71.0,4752.0,1028.6
2023,1,25,0.0,5.5,7.6,9.3,50.0,59.0,67.0,32.0,82.0,110.0,8891.0,1024.6
2023,1,26,0.0,4.3,5.2,6.2,45.0,54.0,67.0,30.0,78.0,85.0,8891.0,1015.3
2023,1,27,0.0,3.8,4.7,5.9,48.0,57.0,65.0,39.0,85.0,72.0,9178.0,1013.8
2023,1,28,0.0,3.3,4.8,6.4,51.0,59.0,67.0,33.0,72.0,59.0,6326.0,1019.4
2023,1,29,0.0,3.1,5.1,7.5,48.0,59.0,66.0,18.0,48.0,84.0,9675.0,1024.7
2023,1,30,0.0,2.1,4.9,7.8,48.0,63.0,75.0,6.0,17.0,208.0,8214.0,1019.0
2023,1,31,0.0,2.9,6.6,11.4,41.0,65.0,75.0,6.0,22.0,174.0,9533.0,1021.9
2023,2,1,0.0,5.7,8.0,9.6,51.0,71.0,79.0,7.0,18.0,292.0,5091.0,1020.7
2023,2,2,0.0,5.3,7.4,9.3,69.0,76.0,81.0,6.0,23.0,129.0,8658.0,1021.6
2023,2,3,0.0,6.0,8.6,10.7,58.0,73.0,84.0,8.0,29.0,119.0,8080.0,1024.0
2023,2,4,0.0,5.3,8.2,14.1,28.0,64.0,86.0,24.0,79.0,91.0,10282.0,1022.7
2023,2,5,0.0,2.9,4.9,7.0,37.0,45.0,53.0,23.0,63.0,69.0,5268.0,1033.1
2023,2,6,0.0,-0.2,2.5,4.9,30.0,47.0,59.0,26.0,58.0,80.0,7024.0,1035.9
2023,2,7,0.0,0.2,3.1,6.9,24.0,41.0,60.0,24.0,72.0,69.0,11780.0,1037.1
2023,2,8,0.0,0.9,2.3,4.2,41.0,55.0,64.0,47.0,94.0,69.0,11673.0,1037.3
2023,2,9,0.0,0.9,3.0,5.6,38.0,51.0,62.0,35.0,82.0,66.0,11824.0,1036.5
2023,2,10,0.0,2.0,5.6,9.6,26.0,38.0,49.0,15.0,58.0,43.0,11976.0,1036.5
2023,2,11,0.0,3.9,6.4,8.6,32.0,49.0,65.0,6.0,33.0,108.0,10276.0,1034.6
2023,2,12,0.0,3.9,7.4,11.3,48.0,59.0,73.0,6.0,33.0,120.0,8607.0,1034.5
2023,2,13,0.0,5.7,9.0,12.2,47.0,65.0,75.0,9.0,33.0,87.0,12261.0,1036.9
2023,2,14,0.0,4.4,7.2,10.6,74.0,77.0,82.0,3.0,8.0,313.0,12115.0,1033.0
2023,2,15,0.0,5.6,7.7,10.6,80.0,84.0,87.0,3.0,9.0,309.0,12122.0,1029.2
2023,2,16,0.0,5.2,8.9,11.6,72.0,80.0,85.0,6.0,19.0,326.0,9805.0,1029.3
2023,2,17,0.0,7.6,8.3,10.1,79.0,90.0,93.0,7.0,19.0,265.0,2394.0,1030.0
2023,2,18,0.0,7.6,8.6,10.3,87.0,92.0,94.0,6.0,23.0,6.0,4781.0,1027.6
2023,2,19,0.1,8.0,8.8,9.9,92.0,93.0,94.0,4.0,10.0,183.0,1049.0,1023.8
2023,2,20,0.0,7.9,9.3,11.1,86.0,91.0,95.0,4.0,12.0,237.0,9447.0,1025.9
2023,2,21,0.0,7.5,9.1,10.3,84.0,88.0,91.0,4.0,14.0,320.0,3290.0,1021.7
2023,2,22,0.0,5.9,8.3,10.3,88.0,93.0,96.0,3.0,11.0,233.0,8552.0,1017.9
2023,2,23,0.8,7.8,9.4,10.7,88.0,91.0,94.0,3.0,13.0,211.0,1912.0,1015.9
2023,2,24,0.2,5.9,8.6,11.7,89.0,95.0,97.0,5.0,16.0,323.0,2834.0,1011.7
2023,2,25,8.5,5.1,11.0,13.5,81.0,88.0,92.0,12.0,101.0,60.0,4084.0,1000.6
2023,2,26,11.4,3.9,5.4,7.3,57.0,67.0,92.0,66.0,120.0,63.0,5037.0,1003.7
2023,2,27,1.4,3.3,4.4,5.8,52.0,61.0,75.0,58.0,97.0,75.0,12079.0,1016.9
2023,2,28,0.5,3.6,5.2,6.7,59.0,65.0,71.0,49.0,91.0,79.0,13713.0,1021.4
2023,3,1,4.3,5.6,6.7,8.4,59.0,64.0,71.0,63.0,122.0,64.0,4672.0,1016.1
2023,3,2,0.0,7.2,9.0,11.3,57.0,65.0,73.0,39.0,80.0,70.0,10772.0,1016.2
2023,3,3,0.0,8.4,10.0,11.5,54.0,61.0,66.0,24.0,64.0,59.0,7549.0,1016.0
2023,3,4,0.0,8.2,11.1,15.1,25.0,48.0,67.0,12.0,44.0,22.0,15815.0,1015.4
2023,3,5,0.0,7.9,9.8,13.1,36.0,57.0,74.0,12.0,39.0,102.0,15381.0,1011.2
2023,3,6,0.0,8.7,10.4,11.8,55.0,71.0,87.0,9.0,26.0,250.0,5650.0,1006.3
2023,3,7,0.0,9.4,11.3,13.1,53.0,69.0,77.0,10.0,33.0,185.0,5195.0,1004.4
2023,3,8,0.0,10.1,11.8,13.8,61.0,74.0,84.0,9.0,23.0,326.0,9092.0,1005.3
2023,3,9,2.9,11.2,13.3,15.7,66.0,78.0,88.0,9.0,29.0,133.0,9092.0,1004.7
2023,3,10,2.7,12.0,13.7,15.8,68.0,77.0,83.0,11.0,30.0,124.0,7515.0,998.1
2023,3,11,0.0,9.8,12.4,15.6,47.0,67.0,78.0,20.0,73.0,70.0,15930.0,999.1
2023,3,12,0.0,7.3,9.9,14.3,32.0,58.0,77.0,22.0,70.0,64.0,16515.0,1013.7
2023,3,13,0.0,7.9,10.9,13.6,46.0,69.0,78.0,6.0,21.0,317.0,14147.0,1016.8
2023,3,14,6.3,12.0,13.4,14.4,62.0,75.0,83.0,15.0,49.0,165.0,1581.0,1004.3
2023,3,15,0.2,8.8,11.5,13.9,17.0,48.0,72.0,27.0,64.0,55.0,9914.0,1010.1
2023,3,16,0.0,7.5,9.5,11.4,30.0,47.0,64.0,15.0,48.0,71.0,18912.0,1021.5
2023,3,17,0.0,6.4,9.1,13.2,35.0,57.0,69.0,5.0,18.0,268.0,18784.0,1022.0
2023,3,18,0.0,6.6,9.5,11.8,61.0,69.0,75.0,5.0,15.0,312.0,18476.0,1019.1
2023,3,19,0.0,7.7,10.5,12.6,58.0,71.0,83.0,6.0,16.0,321.0,13341.0,1020.1
2023,3,20,1.2,9.7,11.1,12.2,72.0,85.0,90.0,4.0,13.0,132.0,7380.0,1019.3
2023,3,21,0.1,8.6,11.8,16.3,68.0,82.0,91.0,5.0,14.0,238.0,19086.0,1016.5
2023,3,22,0.0,11.4,13.3,16.9,64.0,74.0,83.0,4.0,10.0,272.0,17779.0,1015.5
2023,3,23,0.0,10.2,12.8,16.5,66.0,76.0,81.0,3.0,12.0,293.0,17039.0,1015.3
2023,3,24,0.0,10.4,12.9,15.9,58.0,80.0,88.0,8.0,30.0,343.0,16667.0,1014.0
2023,3,25,0.0,10.9,14.0,16.3,52.0,65.0,75.0,14.0,51.0,85.0,5484.0,1011.3
2023,3,26,10.4,9.7,13.2,17.0,48.0,72.0,90.0,13.0,53.0,136.0,12160.0,1006.1
2023,3,27,4.2,7.9,11.1,14.5,31.0,61.0,86.0,18.0,57.0,33.0,15486.0,1006.5
2023,3,28,0.0,7.6,10.0,12.6,27.0,39.0,52.0,14.0,35.0,257.0,22424.0,1022.7
2023,3,29,0.0,8.3,11.7,14.6,30.0,53.0,74.0,11.0,34.0,258.0,19693.0,1023.6
2023,3,30,0.0,12.1,13.2,14.8,54.0,71.0,81.0,9.0,27.0,298.0,4285.0,1021.0
2023,3,31,5.5,11.4,13.6,15.2,68.0,77.0,86.0,13.0,45.0,320.0,6560.0,1010.6
2023,4,1,0.0,11.0,12.5,14.7,62.0,73.0,84.0,7.0,37.0,90.0,19392.0,1005.0
2023,4,2,0.1,11.9,14.1,16.6,49.0,65.0,76.0,14.0,60.0,76.0,13131.0,1009.8
2023,4,3,0.0,6.3,10.6,13.4,29.0,44.0,66.0,39.0,85.0,70.0,23636.0,1013.7
2023,4,4,0.0,4.5,7.9,11.6,22.0,34.0,48.0,26.0,75.0,40.0,24275.0,1016.4
2023,4,5,0.0,4.1,8.0,11.9,22.0,37.0,52.0,20.0,54.0,80.0,24275.0,1018.7
2023,4,6,0.0,5.4,8.5,10.6,33.0,50.0,66.0,15.0,48.0,69.0,23582.0,1018.4
2023,4,7,0.0,6.3,9.9,12.3,51.0,63.0,71.0,6.0,18.0,304.0,18850.0,1016.4
2023,4,8,0.0,8.6,11.2,13.1,46.0,61.0,75.0,12.0,53.0,69.0,15793.0,1017.5
2023,4,9,0.0,8.5,10.7,13.6,39.0,53.0,66.0,25.0,54.0,42.0,22343.0,1021.3
2023,4,10,0.0,8.7,12.2,16.6,30.0,54.0,68.0,21.0,66.0,72.0,24543.0,1021.8
2023,4,11,0.0,9.4,11.6,13.9,36.0,63.0,73.0,5.0,16.0,100.0,11200.0,1015.8
2023,4,12,0.5,9.5,12.5,15.0,40.0,65.0,77.0,5.0,15.0,184.0,8681.0,1009.5
2023,4,13,20.8,7.6,11.5,14.0,70.0,77.0,84.0,22.0,63.0,72.0,1754.0,1002.0
2023,4,14,0.4,8.3,10.3,12.6,54.0,72.0,79.0,18.0,58.0,69.0,7614.0,1003.0
2023,4,15,0.6,9.7,11.6,14.7,59.0,70.0,79.0,17.0,49.0,60.0,14748.0,1007.0
2023,4,16,0.0,11.1,12.9,14.9,47.0,57.0,66.0,27.0,65.0,66.0,8358.0,1012.2
2023,4,17,0.0,12.4,15.8,19.1,35.0,47.0,69.0,14.0,57.0,25.0,10042.0,1013.3
2023,4,18,0.0,14.6,16.6,19.1,39.0,48.0,61.0,18.0,53.0,57.0,9415.0,1014.4
2023,4,19,0.2,13.5,14.9,17.8,44.0,62.0,75.0,11.0,39.0,49.0,18249.0,1013.9
2023,4,20,3.6,12.3,15.2,17.6,54.0,62.0,79.0,13.0,33.0,91.0,10685.0,1012.8
